periodo;Año;Municipio;Tipo;Valor;;;;;;;;;
1/1/2019;2019;Salto;Total de hechos de robos;62;;;;;;;;;
1/1/2020;2020;Salto;Total de hechos de hurtos;44;;;;;;;;;
1/1/2020;2020;Salto;Total de hechos de robos;30;;;;;;;;;
1/1/2021;2021;Salto;Total de hechos de hurtos;25;;;;;;;;;
1/1/2021;2021;Salto;Total de hechos de robos;21;;;;;;;;;
1/1/2014;2014;San Andrés de Giles;Total de hechos de hurtos;24;;;;;;;;;
1/1/2014;2014;San Andrés de Giles;Total de hechos de robos;34;;;;;;;;;
1/1/2015;2015;San Andrés de Giles;Total de hechos de hurtos;28;;;;;;;;;
1/1/2015;2015;San Andrés de Giles;Total de hechos de robos;24;;;;;;;;;
1/1/2016;2016;San Andrés de Giles;Total de hechos de hurtos;31;;;;;;;;;
1/1/2016;2016;San Andrés de Giles;Total de hechos de robos;28;;;;;;;;;
1/1/2017;2017;San Andrés de Giles;Total de hechos de hurtos;8;;;;;;;;;
1/1/2017;2017;San Andrés de Giles;Total de hechos de robos;11;;;;;;;;;
1/1/2018;2018;San Andrés de Giles;Total de hechos de hurtos;8;;;;;;;;;
1/1/2018;2018;San Andrés de Giles;Total de hechos de robos;10;;;;;;;;;
1/1/2019;2019;San Andrés de Giles;Total de hechos de hurtos;26;;;;;;;;;
1/1/2019;2019;San Andrés de Giles;Total de hechos de robos;17;;;;;;;;;
1/1/2020;2020;San Andrés de Giles;Total de hechos de hurtos;6;;;;;;;;;
1/1/2020;2020;San Andrés de Giles;Total de hechos de robos;9;;;;;;;;;
1/1/2021;2021;San Andrés de Giles;Total de hechos de hurtos;12;;;;;;;;;
1/1/2021;2021;San Andrés de Giles;Total de hechos de robos;16;;;;;;;;;
1/1/2014;2014;San Antonio de Areco;Total de hechos de hurtos;72;;;;;;;;;
1/1/2014;2014;San Antonio de Areco;Total de hechos de robos;80;;;;;;;;;
1/1/2015;2015;San Antonio de Areco;Total de hechos de hurtos;47;;;;;;;;;
1/1/2015;2015;San Antonio de Areco;Total de hechos de robos;52;;;;;;;;;
1/1/2016;2016;San Antonio de Areco;Total de hechos de hurtos;65;;;;;;;;;
1/1/2016;2016;San Antonio de Areco;Total de hechos de robos;66;;;;;;;;;
1/1/2017;2017;San Antonio de Areco;Total de hechos de hurtos;33;;;;;;;;;
1/1/2017;2017;San Antonio de Areco;Total de hechos de robos;14;;;;;;;;;
1/1/2018;2018;San Antonio de Areco;Total de hechos de hurtos;33;;;;;;;;;
1/1/2018;2018;San Antonio de Areco;Total de hechos de robos;19;;;;;;;;;
1/1/2019;2019;San Antonio de Areco;Total de hechos de hurtos;146;;;;;;;;;
1/1/2019;2019;San Antonio de Areco;Total de hechos de robos;47;;;;;;;;;
1/1/2020;2020;San Antonio de Areco;Total de hechos de hurtos;47;;;;;;;;;
1/1/2020;2020;San Antonio de Areco;Total de hechos de robos;27;;;;;;;;;
1/1/2021;2021;San Antonio de Areco;Total de hechos de hurtos;48;;;;;;;;;
1/1/2021;2021;San Antonio de Areco;Total de hechos de robos;23;;;;;;;;;
1/1/2014;2014;San Cayetano;Total de hechos de hurtos;40;;;;;;;;;
1/1/2014;2014;San Cayetano;Total de hechos de robos;23;;;;;;;;;
1/1/2015;2015;San Cayetano;Total de hechos de hurtos;25;;;;;;;;;
1/1/2015;2015;San Cayetano;Total de hechos de robos;35;;;;;;;;;
1/1/2016;2016;San Cayetano;Total de hechos de hurtos;19;;;;;;;;;
1/1/2016;2016;San Cayetano;Total de hechos de robos;13;;;;;;;;;
1/1/2017;2017;San Cayetano;Total de hechos de hurtos;33;;;;;;;;;
1/1/2017;2017;San Cayetano;Total de hechos de robos;14;;;;;;;;;
1/1/2018;2018;San Cayetano;Total de hechos de hurtos;32;;;;;;;;;
1/1/2018;2018;San Cayetano;Total de hechos de robos;3;;;;;;;;;
1/1/2019;2019;San Cayetano;Total de hechos de hurtos;22;;;;;;;;;
1/1/2019;2019;San Cayetano;Total de hechos de robos;5;;;;;;;;;
1/1/2020;2020;San Cayetano;Total de hechos de hurtos;16;;;;;;;;;
1/1/2020;2020;San Cayetano;Total de hechos de robos;5;;;;;;;;;
1/1/2021;2021;San Cayetano;Total de hechos de hurtos;20;;;;;;;;;
1/1/2021;2021;San Cayetano;Total de hechos de robos;6;;;;;;;;;
1/1/2014;2014;San Fernando;Total de hechos de hurtos;652;;;;;;;;;
1/1/2014;2014;San Fernando;Total de hechos de robos;691;;;;;;;;;
1/1/2015;2015;San Fernando;Total de hechos de hurtos;523;;;;;;;;;
1/1/2015;2015;San Fernando;Total de hechos de robos;576;;;;;;;;;
1/1/2016;2016;San Fernando;Total de hechos de hurtos;516;;;;;;;;;
1/1/2016;2016;San Fernando;Total de hechos de robos;428;;;;;;;;;
1/1/2017;2017;San Fernando;Total de hechos de hurtos;613;;;;;;;;;
1/1/2017;2017;San Fernando;Total de hechos de robos;535;;;;;;;;;
1/1/2018;2018;San Fernando;Total de hechos de hurtos;589;;;;;;;;;
1/1/2018;2018;San Fernando;Total de hechos de robos;797;;;;;;;;;
1/1/2019;2019;San Fernando;Total de hechos de hurtos;962;;;;;;;;;
1/1/2019;2019;San Fernando;Total de hechos de robos;1053;;;;;;;;;
1/1/2020;2020;San Fernando;Total de hechos de hurtos;444;;;;;;;;;
1/1/2020;2020;San Fernando;Total de hechos de robos;507;;;;;;;;;
1/1/2021;2021;San Fernando;Total de hechos de hurtos;604;;;;;;;;;
1/1/2021;2021;San Fernando;Total de hechos de robos;592;;;;;;;;;
1/1/2014;2014;San Isidro;Total de hechos de hurtos;1115;;;;;;;;;
1/1/2014;2014;San Isidro;Total de hechos de robos;1669;;;;;;;;;
1/1/2015;2015;San Isidro;Total de hechos de hurtos;1246;;;;;;;;;
1/1/2015;2015;San Isidro;Total de hechos de robos;1632;;;;;;;;;
1/1/2016;2016;San Isidro;Total de hechos de hurtos;1477;;;;;;;;;
1/1/2016;2016;San Isidro;Total de hechos de robos;1789;;;;;;;;;
1/1/2017;2017;San Isidro;Total de hechos de hurtos;1873;;;;;;;;;
1/1/2017;2017;San Isidro;Total de hechos de robos;2025;;;;;;;;;
1/1/2018;2018;San Isidro;Total de hechos de hurtos;1747;;;;;;;;;
1/1/2018;2018;San Isidro;Total de hechos de robos;1991;;;;;;;;;
1/1/2019;2019;San Isidro;Total de hechos de hurtos;2505;;;;;;;;;
1/1/2019;2019;San Isidro;Total de hechos de robos;2587;;;;;;;;;
1/1/2020;2020;San Isidro;Total de hechos de hurtos;1425;;;;;;;;;
1/1/2020;2020;San Isidro;Total de hechos de robos;1373;;;;;;;;;
1/1/2021;2021;San Isidro;Total de hechos de hurtos;1716;;;;;;;;;
1/1/2021;2021;San Isidro;Total de hechos de robos;1966;;;;;;;;;
1/1/2014;2014;San Miguel;Total de hechos de hurtos;1177;;;;;;;;;
1/1/2014;2014;San Miguel;Total de hechos de robos;1164;;;;;;;;;
1/1/2015;2015;San Miguel;Total de hechos de hurtos;955;;;;;;;;;
1/1/2015;2015;San Miguel;Total de hechos de robos;880;;;;;;;;;
1/1/2016;2016;San Miguel;Total de hechos de hurtos;966;;;;;;;;;
1/1/2016;2016;San Miguel;Total de hechos de robos;983;;;;;;;;;
1/1/2017;2017;San Miguel;Total de hechos de hurtos;1009;;;;;;;;;
1/1/2017;2017;San Miguel;Total de hechos de robos;1129;;;;;;;;;
1/1/2018;2018;San Miguel;Total de hechos de hurtos;896;;;;;;;;;
1/1/2018;2018;San Miguel;Total de hechos de robos;1271;;;;;;;;;
1/1/2019;2019;San Miguel;Total de hechos de hurtos;1588;;;;;;;;;
1/1/2019;2019;San Miguel;Total de hechos de robos;1874;;;;;;;;;
1/1/2020;2020;San Miguel;Total de hechos de hurtos;1036;;;;;;;;;
1/1/2020;2020;San Miguel;Total de hechos de robos;1263;;;;;;;;;
1/1/2021;2021;San Miguel;Total de hechos de hurtos;1249;;;;;;;;;
1/1/2021;2021;San Miguel;Total de hechos de robos;1336;;;;;;;;;
1/1/2014;2014;San Nicolás;Total de hechos de hurtos;351;;;;;;;;;
1/1/2014;2014;San Nicolás;Total de hechos de robos;443;;;;;;;;;
1/1/2015;2015;San Nicolás;Total de hechos de hurtos;479;;;;;;;;;
1/1/2015;2015;San Nicolás;Total de hechos de robos;492;;;;;;;;;
1/1/2016;2016;San Nicolás;Total de hechos de hurtos;318;;;;;;;;;
1/1/2016;2016;San Nicolás;Total de hechos de robos;263;;;;;;;;;
1/1/2017;2017;San Nicolás;Total de hechos de hurtos;250;;;;;;;;;
1/1/2017;2017;San Nicolás;Total de hechos de robos;173;;;;;;;;;
1/1/2018;2018;San Nicolás;Total de hechos de hurtos;425;;;;;;;;;
1/1/2018;2018;San Nicolás;Total de hechos de robos;261;;;;;;;;;
1/1/2019;2019;San Nicolás;Total de hechos de hurtos;994;;;;;;;;;
1/1/2019;2019;San Nicolás;Total de hechos de robos;724;;;;;;;;;
1/1/2020;2020;San Nicolás;Total de hechos de hurtos;685;;;;;;;;;
1/1/2020;2020;San Nicolás;Total de hechos de robos;546;;;;;;;;;
1/1/2021;2021;San Nicolás;Total de hechos de hurtos;517;;;;;;;;;
1/1/2021;2021;San Nicolás;Total de hechos de robos;388;;;;;;;;;
1/1/2014;2014;San Pedro;Total de hechos de hurtos;144;;;;;;;;;
1/1/2014;2014;San Pedro;Total de hechos de robos;140;;;;;;;;;
1/1/2015;2015;San Pedro;Total de hechos de hurtos;144;;;;;;;;;
1/1/2015;2015;San Pedro;Total de hechos de robos;133;;;;;;;;;
1/1/2016;2016;San Pedro;Total de hechos de hurtos;89;;;;;;;;;
1/1/2016;2016;San Pedro;Total de hechos de robos;96;;;;;;;;;
1/1/2017;2017;San Pedro;Total de hechos de hurtos;58;;;;;;;;;
1/1/2017;2017;San Pedro;Total de hechos de robos;121;;;;;;;;;
1/1/2018;2018;San Pedro;Total de hechos de hurtos;360;;;;;;;;;
1/1/2018;2018;San Pedro;Total de hechos de robos;268;;;;;;;;;
1/1/2019;2019;San Pedro;Total de hechos de hurtos;684;;;;;;;;;
1/1/2019;2019;San Pedro;Total de hechos de robos;535;;;;;;;;;
1/1/2020;2020;San Pedro;Total de hechos de hurtos;492;;;;;;;;;
1/1/2020;2020;San Pedro;Total de hechos de robos;316;;;;;;;;;
1/1/2021;2021;San Pedro;Total de hechos de hurtos;535;;;;;;;;;
1/1/2021;2021;San Pedro;Total de hechos de robos;280;;;;;;;;;
1/1/2014;2014;San Vicente;Total de hechos de hurtos;141;;;;;;;;;
1/1/2014;2014;San Vicente;Total de hechos de robos;343;;;;;;;;;
1/1/2015;2015;San Vicente;Total de hechos de hurtos;184;;;;;;;;;
1/1/2015;2015;San Vicente;Total de hechos de robos;318;;;;;;;;;
1/1/2016;2016;San Vicente;Total de hechos de hurtos;189;;;;;;;;;
1/1/2016;2016;San Vicente;Total de hechos de robos;402;;;;;;;;;
1/1/2017;2017;San Vicente;Total de hechos de hurtos;280;;;;;;;;;
1/1/2017;2017;San Vicente;Total de hechos de robos;454;;;;;;;;;
1/1/2018;2018;San Vicente;Total de hechos de hurtos;297;;;;;;;;;
1/1/2018;2018;San Vicente;Total de hechos de robos;450;;;;;;;;;
1/1/2019;2019;San Vicente;Total de hechos de hurtos;452;;;;;;;;;
1/1/2019;2019;San Vicente;Total de hechos de robos;675;;;;;;;;;
1/1/2020;2020;San Vicente;Total de hechos de hurtos;243;;;;;;;;;
1/1/2020;2020;San Vicente;Total de hechos de robos;534;;;;;;;;;
1/1/2021;2021;San Vicente;Total de hechos de hurtos;271;;;;;;;;;
1/1/2021;2021;San Vicente;Total de hechos de robos;546;;;;;;;;;
1/1/2014;2014;Suipacha;Total de hechos de hurtos;19;;;;;;;;;
1/1/2014;2014;Suipacha;Total de hechos de robos;4;;;;;;;;;
1/1/2015;2015;Suipacha;Total de hechos de hurtos;10;;;;;;;;;
1/1/2015;2015;Suipacha;Total de hechos de robos;9;;;;;;;;;
1/1/2016;2016;Suipacha;Total de hechos de hurtos;13;;;;;;;;;
1/1/2016;2016;Suipacha;Total de hechos de robos;8;;;;;;;;;
1/1/2017;2017;Suipacha;Total de hechos de hurtos;14;;;;;;;;;
1/1/2017;2017;Suipacha;Total de hechos de robos;6;;;;;;;;;
1/1/2018;2018;Suipacha;Total de hechos de hurtos;10;;;;;;;;;
1/1/2018;2018;Suipacha;Total de hechos de robos;4;;;;;;;;;
1/1/2019;2019;Suipacha;Total de hechos de hurtos;26;;;;;;;;;
1/1/2019;2019;Suipacha;Total de hechos de robos;22;;;;;;;;;
1/1/2020;2020;Suipacha;Total de hechos de hurtos;23;;;;;;;;;
1/1/2020;2020;Suipacha;Total de hechos de robos;7;;;;;;;;;
1/1/2021;2021;Suipacha;Total de hechos de hurtos;33;;;;;;;;;
1/1/2021;2021;Suipacha;Total de hechos de robos;8;;;;;;;;;
1/1/2014;2014;Tandil;Total de hechos de hurtos;441;;;;;;;;;
1/1/2014;2014;Tandil;Total de hechos de robos;334;;;;;;;;;
1/1/2015;2015;Tandil;Total de hechos de hurtos;449;;;;;;;;;
1/1/2015;2015;Tandil;Total de hechos de robos;312;;;;;;;;;
1/1/2016;2016;Tandil;Total de hechos de hurtos;421;;;;;;;;;
1/1/2016;2016;Tandil;Total de hechos de robos;352;;;;;;;;;
1/1/2017;2017;Tandil;Total de hechos de hurtos;346;;;;;;;;;
1/1/2017;2017;Tandil;Total de hechos de robos;343;;;;;;;;;
1/1/2018;2018;Tandil;Total de hechos de hurtos;337;;;;;;;;;
1/1/2018;2018;Tandil;Total de hechos de robos;257;;;;;;;;;
1/1/2019;2019;Tandil;Total de hechos de hurtos;773;;;;;;;;;
1/1/2019;2019;Tandil;Total de hechos de robos;448;;;;;;;;;
1/1/2020;2020;Tandil;Total de hechos de hurtos;746;;;;;;;;;
1/1/2020;2020;Tandil;Total de hechos de robos;294;;;;;;;;;
1/1/2021;2021;Tandil;Total de hechos de hurtos;752;;;;;;;;;
1/1/2021;2021;Tandil;Total de hechos de robos;286;;;;;;;;;
1/1/2014;2014;Tapalqué;Total de hechos de hurtos;46;;;;;;;;;
1/1/2014;2014;Tapalqué;Total de hechos de robos;13;;;;;;;;;
1/1/2015;2015;Tapalqué;Total de hechos de hurtos;25;;;;;;;;;
1/1/2015;2015;Tapalqué;Total de hechos de robos;7;;;;;;;;;
1/1/2016;2016;Tapalqué;Total de hechos de hurtos;31;;;;;;;;;
1/1/2016;2016;Tapalqué;Total de hechos de robos;13;;;;;;;;;
1/1/2017;2017;Tapalqué;Total de hechos de hurtos;41;;;;;;;;;
1/1/2017;2017;Tapalqué;Total de hechos de robos;8;;;;;;;;;
1/1/2018;2018;Tapalqué;Total de hechos de hurtos;23;;;;;;;;;
1/1/2018;2018;Tapalqué;Total de hechos de robos;16;;;;;;;;;
1/1/2019;2019;Tapalqué;Total de hechos de hurtos;45;;;;;;;;;
1/1/2019;2019;Tapalqué;Total de hechos de robos;14;;;;;;;;;
1/1/2020;2020;Tapalqué;Total de hechos de hurtos;16;;;;;;;;;
1/1/2020;2020;Tapalqué;Total de hechos de robos;7;;;;;;;;;
1/1/2021;2021;Tapalqué;Total de hechos de hurtos;32;;;;;;;;;
1/1/2021;2021;Tapalqué;Total de hechos de robos;2;;;;;;;;;
1/1/2014;2014;Tigre;Total de hechos de hurtos;943;;;;;;;;;
1/1/2014;2014;Tigre;Total de hechos de robos;1434;;;;;;;;;
1/1/2015;2015;Tigre;Total de hechos de hurtos;1070;;;;;;;;;
1/1/2015;2015;Tigre;Total de hechos de robos;1587;;;;;;;;;
1/1/2016;2016;Tigre;Total de hechos de hurtos;1266;;;;;;;;;
1/1/2016;2016;Tigre;Total de hechos de robos;1584;;;;;;;;;
1/1/2017;2017;Tigre;Total de hechos de hurtos;1475;;;;;;;;;
1/1/2017;2017;Tigre;Total de hechos de robos;1958;;;;;;;;;
1/1/2018;2018;Tigre;Total de hechos de hurtos;1911;;;;;;;;;
1/1/2018;2018;Tigre;Total de hechos de robos;2585;;;;;;;;;
1/1/2019;2019;Tigre;Total de hechos de hurtos;2476;;;;;;;;;
1/1/2019;2019;Tigre;Total de hechos de robos;2947;;;;;;;;;
1/1/2020;2020;Tigre;Total de hechos de hurtos;1504;;;;;;;;;
1/1/2020;2020;Tigre;Total de hechos de robos;1924;;;;;;;;;
1/1/2021;2021;Tigre;Total de hechos de hurtos;1445;;;;;;;;;
1/1/2021;2021;Tigre;Total de hechos de robos;1784;;;;;;;;;
1/1/2014;2014;Tordillo;Total de hechos de hurtos;10;;;;;;;;;
1/1/2014;2014;Tordillo;Total de hechos de robos;2;;;;;;;;;
1/1/2015;2015;Tordillo;Total de hechos de hurtos;1;;;;;;;;;
1/1/2015;2015;Tordillo;Total de hechos de robos;-;;;;;;;;;
1/1/2016;2016;Tordillo;Total de hechos de hurtos;2;;;;;;;;;
1/1/2016;2016;Tordillo;Total de hechos de robos;-;;;;;;;;;
1/1/2017;2017;Tordillo;Total de hechos de hurtos;2;;;;;;;;;
1/1/2017;2017;Tordillo;Total de hechos de robos;-;;;;;;;;;
1/1/2018;2018;Tordillo;Total de hechos de hurtos;3;;;;;;;;;
1/1/2018;2018;Tordillo;Total de hechos de robos;-;;;;;;;;;
1/1/2019;2019;Tordillo;Total de hechos de hurtos;3;;;;;;;;;
1/1/2019;2019;Tordillo;Total de hechos de robos;-;;;;;;;;;
1/1/2020;2020;Tordillo;Total de hechos de hurtos;1;;;;;;;;;
1/1/2020;2020;Tordillo;Total de hechos de robos;-;;;;;;;;;
1/1/2021;2021;Tordillo;Total de hechos de hurtos;6;;;;;;;;;
1/1/2021;2021;Tordillo;Total de hechos de robos;1;;;;;;;;;
1/1/2014;2014;Tornquist;Total de hechos de hurtos;45;;;;;;;;;
1/1/2014;2014;Tornquist;Total de hechos de robos;22;;;;;;;;;
1/1/2015;2015;Tornquist;Total de hechos de hurtos;53;;;;;;;;;
1/1/2015;2015;Tornquist;Total de hechos de robos;24;;;;;;;;;
1/1/2016;2016;Tornquist;Total de hechos de hurtos;46;;;;;;;;;
1/1/2016;2016;Tornquist;Total de hechos de robos;20;;;;;;;;;
1/1/2017;2017;Tornquist;Total de hechos de hurtos;58;;;;;;;;;
1/1/2017;2017;Tornquist;Total de hechos de robos;16;;;;;;;;;
1/1/2018;2018;Tornquist;Total de hechos de hurtos;41;;;;;;;;;
1/1/2018;2018;Tornquist;Total de hechos de robos;15;;;;;;;;;
1/1/2019;2019;Tornquist;Total de hechos de hurtos;62;;;;;;;;;
1/1/2019;2019;Tornquist;Total de hechos de robos;18;;;;;;;;;
1/1/2020;2020;Tornquist;Total de hechos de hurtos;24;;;;;;;;;
1/1/2020;2020;Tornquist;Total de hechos de robos;19;;;;;;;;;
1/1/2021;2021;Tornquist;Total de hechos de hurtos;39;;;;;;;;;
1/1/2021;2021;Tornquist;Total de hechos de robos;18;;;;;;;;;
1/1/2014;2014;Trenque Lauquen;Total de hechos de hurtos;418;;;;;;;;;
1/1/2014;2014;Trenque Lauquen;Total de hechos de robos;224;;;;;;;;;
1/1/2015;2015;Trenque Lauquen;Total de hechos de hurtos;506;;;;;;;;;
1/1/2015;2015;Trenque Lauquen;Total de hechos de robos;258;;;;;;;;;
1/1/2016;2016;Trenque Lauquen;Total de hechos de hurtos;346;;;;;;;;;
1/1/2016;2016;Trenque Lauquen;Total de hechos de robos;136;;;;;;;;;
1/1/2017;2017;Trenque Lauquen;Total de hechos de hurtos;305;;;;;;;;;
1/1/2017;2017;Trenque Lauquen;Total de hechos de robos;114;;;;;;;;;
1/1/2018;2018;Trenque Lauquen;Total de hechos de hurtos;290;;;;;;;;;
1/1/2018;2018;Trenque Lauquen;Total de hechos de robos;137;;;;;;;;;
1/1/2019;2019;Trenque Lauquen;Total de hechos de hurtos;278;;;;;;;;;
1/1/2019;2019;Trenque Lauquen;Total de hechos de robos;99;;;;;;;;;
1/1/2020;2020;Trenque Lauquen;Total de hechos de hurtos;220;;;;;;;;;
1/1/2020;2020;Trenque Lauquen;Total de hechos de robos;68;;;;;;;;;
1/1/2021;2021;Trenque Lauquen;Total de hechos de hurtos;324;;;;;;;;;
1/1/2021;2021;Trenque Lauquen;Total de hechos de robos;69;;;;;;;;;
1/1/2014;2014;Tres Arroyos;Total de hechos de hurtos;204;;;;;;;;;
1/1/2014;2014;Tres Arroyos;Total de hechos de robos;298;;;;;;;;;
1/1/2015;2015;Tres Arroyos;Total de hechos de hurtos;118;;;;;;;;;
1/1/2015;2015;Tres Arroyos;Total de hechos de robos;247;;;;;;;;;
1/1/2016;2016;Tres Arroyos;Total de hechos de hurtos;94;;;;;;;;;
1/1/2016;2016;Tres Arroyos;Total de hechos de robos;156;;;;;;;;;
1/1/2017;2017;Tres Arroyos;Total de hechos de hurtos;75;;;;;;;;;
1/1/2017;2017;Tres Arroyos;Total de hechos de robos;132;;;;;;;;;
1/1/2018;2018;Tres Arroyos;Total de hechos de hurtos;170;;;;;;;;;
1/1/2018;2018;Tres Arroyos;Total de hechos de robos;169;;;;;;;;;
1/1/2019;2019;Tres Arroyos;Total de hechos de hurtos;331;;;;;;;;;
1/1/2019;2019;Tres Arroyos;Total de hechos de robos;363;;;;;;;;;
1/1/2020;2020;Tres Arroyos;Total de hechos de hurtos;277;;;;;;;;;
1/1/2020;2020;Tres Arroyos;Total de hechos de robos;294;;;;;;;;;
1/1/2021;2021;Tres Arroyos;Total de hechos de hurtos;269;;;;;;;;;
1/1/2021;2021;Tres Arroyos;Total de hechos de robos;244;;;;;;;;;
1/1/2014;2014;Tres de Febrero;Total de hechos de hurtos;2582;;;;;;;;;
1/1/2014;2014;Tres de Febrero;Total de hechos de robos;5373;;;;;;;;;
1/1/2015;2015;Tres de Febrero;Total de hechos de hurtos;2257;;;;;;;;;
1/1/2015;2015;Tres de Febrero;Total de hechos de robos;5462;;;;;;;;;
1/1/2016;2016;Tres de Febrero;Total de hechos de hurtos;2247;;;;;;;;;
1/1/2016;2016;Tres de Febrero;Total de hechos de robos;4251;;;;;;;;;
1/1/2017;2017;Tres de Febrero;Total de hechos de hurtos;1999;;;;;;;;;
1/1/2017;2017;Tres de Febrero;Total de hechos de robos;3291;;;;;;;;;
1/1/2018;2018;Tres de Febrero;Total de hechos de hurtos;2354;;;;;;;;;
1/1/2018;2018;Tres de Febrero;Total de hechos de robos;3498;;;;;;;;;
1/1/2019;2019;Tres de Febrero;Total de hechos de hurtos;3002;;;;;;;;;
1/1/2019;2019;Tres de Febrero;Total de hechos de robos;4447;;;;;;;;;
1/1/2020;2020;Tres de Febrero;Total de hechos de hurtos;1817;;;;;;;;;
1/1/2020;2020;Tres de Febrero;Total de hechos de robos;2666;;;;;;;;;
1/1/2021;2021;Tres de Febrero;Total de hechos de hurtos;1605;;;;;;;;;
1/1/2021;2021;Tres de Febrero;Total de hechos de robos;2101;;;;;;;;;
1/1/2014;2014;Tres Lomas ;Total de hechos de hurtos;-;;;;;;;;;
1/1/2014;2014;Tres Lomas ;Total de hechos de robos;-;;;;;;;;;
1/1/2015;2015;Tres Lomas ;Total de hechos de hurtos;7;;;;;;;;;
1/1/2015;2015;Tres Lomas ;Total de hechos de robos;1;;;;;;;;;
1/1/2016;2016;Tres Lomas ;Total de hechos de hurtos;2;;;;;;;;;
1/1/2016;2016;Tres Lomas ;Total de hechos de robos;1;;;;;;;;;
1/1/2017;2017;Tres Lomas ;Total de hechos de hurtos;3;;;;;;;;;
1/1/2017;2017;Tres Lomas ;Total de hechos de robos;1;;;;;;;;;
1/1/2018;2018;Tres Lomas ;Total de hechos de hurtos;7;;;;;;;;;
1/1/2018;2018;Tres Lomas ;Total de hechos de robos;2;;;;;;;;;
1/1/2019;2019;Tres Lomas ;Total de hechos de hurtos;16;;;;;;;;;
1/1/2019;2019;Tres Lomas ;Total de hechos de robos;7;;;;;;;;;
1/1/2020;2020;Tres Lomas ;Total de hechos de hurtos;10;;;;;;;;;
1/1/2020;2020;Tres Lomas ;Total de hechos de robos;5;;;;;;;;;
1/1/2021;2021;Tres Lomas ;Total de hechos de hurtos;20;;;;;;;;;
1/1/2021;2021;Tres Lomas ;Total de hechos de robos;4;;;;;;;;;
1/1/2014;2014;25 de Mayo;Total de hechos de hurtos;51;;;;;;;;;
1/1/2014;2014;25 de Mayo;Total de hechos de robos;33;;;;;;;;;
1/1/2015;2015;25 de Mayo;Total de hechos de hurtos;65;;;;;;;;;
1/1/2015;2015;25 de Mayo;Total de hechos de robos;55;;;;;;;;;
1/1/2016;2016;25 de Mayo;Total de hechos de hurtos;48;;;;;;;;;
1/1/2016;2016;25 de Mayo;Total de hechos de robos;32;;;;;;;;;
1/1/2017;2017;25 de Mayo;Total de hechos de hurtos;41;;;;;;;;;
1/1/2017;2017;25 de Mayo;Total de hechos de robos;17;;;;;;;;;
1/1/2018;2018;25 de Mayo;Total de hechos de hurtos;26;;;;;;;;;
1/1/2018;2018;25 de Mayo;Total de hechos de robos;16;;;;;;;;;
1/1/2019;2019;25 de Mayo;Total de hechos de hurtos;93;;;;;;;;;
1/1/2019;2019;25 de Mayo;Total de hechos de robos;56;;;;;;;;;
1/1/2020;2020;25 de Mayo;Total de hechos de hurtos;37;;;;;;;;;
1/1/2020;2020;25 de Mayo;Total de hechos de robos;40;;;;;;;;;
1/1/2021;2021;25 de Mayo;Total de hechos de hurtos;49;;;;;;;;;
1/1/2021;2021;25 de Mayo;Total de hechos de robos;20;;;;;;;;;
1/1/2014;2014;Vicente López;Total de hechos de hurtos;1333;;;;;;;;;
1/1/2014;2014;Vicente López;Total de hechos de robos;2107;;;;;;;;;
1/1/2015;2015;Vicente López;Total de hechos de hurtos;1410;;;;;;;;;
1/1/2015;2015;Vicente López;Total de hechos de robos;1637;;;;;;;;;
1/1/2016;2016;Vicente López;Total de hechos de hurtos;1113;;;;;;;;;
1/1/2016;2016;Vicente López;Total de hechos de robos;1566;;;;;;;;;
1/1/2017;2017;Vicente López;Total de hechos de hurtos;1389;;;;;;;;;
1/1/2017;2017;Vicente López;Total de hechos de robos;1663;;;;;;;;;
1/1/2018;2018;Vicente López;Total de hechos de hurtos;2010;;;;;;;;;
1/1/2018;2018;Vicente López;Total de hechos de robos;2078;;;;;;;;;
1/1/2019;2019;Vicente López;Total de hechos de hurtos;3085;;;;;;;;;
1/1/2019;2019;Vicente López;Total de hechos de robos;3932;;;;;;;;;
1/1/2020;2020;Vicente López;Total de hechos de hurtos;1363;;;;;;;;;
1/1/2020;2020;Vicente López;Total de hechos de robos;1780;;;;;;;;;
1/1/2021;2021;Vicente López;Total de hechos de hurtos;1971;;;;;;;;;
1/1/2021;2021;Vicente López;Total de hechos de robos;2143;;;;;;;;;
1/1/2014;2014;Villa Gesell ;Total de hechos de hurtos;237;;;;;;;;;
1/1/2014;2014;Villa Gesell ;Total de hechos de robos;507;;;;;;;;;
1/1/2015;2015;Villa Gesell ;Total de hechos de hurtos;204;;;;;;;;;
1/1/2015;2015;Villa Gesell ;Total de hechos de robos;300;;;;;;;;;
1/1/2016;2016;Villa Gesell ;Total de hechos de hurtos;227;;;;;;;;;
1/1/2016;2016;Villa Gesell ;Total de hechos de robos;461;;;;;;;;;
1/1/2017;2017;Villa Gesell ;Total de hechos de hurtos;159;;;;;;;;;
1/1/2017;2017;Villa Gesell ;Total de hechos de robos;266;;;;;;;;;
1/1/2018;2018;Villa Gesell ;Total de hechos de hurtos;121;;;;;;;;;
1/1/2018;2018;Villa Gesell ;Total de hechos de robos;189;;;;;;;;;
1/1/2019;2019;Villa Gesell ;Total de hechos de hurtos;221;;;;;;;;;
1/1/2019;2019;Villa Gesell ;Total de hechos de robos;330;;;;;;;;;
1/1/2020;2020;Villa Gesell ;Total de hechos de hurtos;325;;;;;;;;;
